"pop_year","Year","Population","Sample_ID","Family","Test","repnum","ndrop","tv","id","Region","State_Prov","Code","DateOfCollection","Latitude.x","Longitude.x","Elevation_m","X","Population_Code","ID2","Latitude.y","Longitude.y","Elevation","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Rad01","Rad02","Rad03","Rad04","Rad05","Rad06","Rad07","Rad08","Rad09","Rad10","Rad11","Rad12","DD_0_01","DD_0_02","DD_0_03","DD_0_04","DD_0_05","DD_0_06","DD_0_07","DD_0_08","DD_0_09","DD_0_10","DD_0_11","DD_0_12","DD5_01","DD5_02","DD5_03","DD5_04","DD5_05","DD5_06","DD5_07","DD5_08","DD5_09","DD5_10","DD5_11","DD5_12","DD5_TOT","DD_18_01","DD_18_02","DD_18_03","DD_18_04","DD_18_05","DD_18_06","DD_18_07","DD_18_08","DD_18_09","DD_18_10","DD_18_11","DD_18_12","DD18_01","DD18_02","DD18_03","DD18_04","DD18_05","DD18_06","DD18_07","DD18_08","DD18_09","DD18_10","DD18_11","DD18_12","NFFD01","NFFD02","NFFD03","NFFD04","NFFD05","NFFD06","NFFD07","NFFD08","NFFD09","NFFD10","NFFD11","NFFD12","PAS01","PAS02","PAS03","PAS04","PAS05","PAS06","PAS07","PAS08","PAS09","PAS10","PAS11","PAS12","Eref01","Eref02","Eref03","Eref04","Eref05","Eref06","Eref07","Eref08","Eref09","Eref10","Eref11","Eref12","CMD01","CMD02","CMD03","CMD04","CMD05","CMD06","CMD07","CMD08","CMD09","CMD10","CMD11","CMD12","RH01","RH02","RH03","RH04","RH05","RH06","RH07","RH08","RH09","RH10","RH11","RH12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH"
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-40",40,"0",1,1,0.733590734,"MB-SHC-40_1","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-40",40,"0",2,1,0.579857579,"MB-SHC-40_2","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-20",20,"0",3,1,0.641891892,"MB-SHC-20_3","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-20",20,"0",4,3,0.751978892,"MB-SHC-20_4","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-27",27,"0",1,1,0.669014085,"MB-SHC-27_1","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-20",20,"0",2,1,0.7002457,"MB-SHC-20_2","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-27",27,"0",3,1,0.591900312,"MB-SHC-27_3","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-27",27,"0",4,1,0.669014085,"MB-SHC-27_4","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-27",27,"0",5,1,0.548604427,"MB-SHC-27_5","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SHC",2016,"MB-SHC","MB-SHC-13",13,"0",1,1,0.790568655,"MB-SHC-13_1","Prairie","MB","SHC","6/13/16",50.53928333,-97.50623333,274,"","MB-SHC","a",50.539283,-97.506233,274,-10,-6.4,3.1,8,19.7,23,25.1,24.7,19,10.8,6.5,-10,-20.4,-17.9,-10.3,-4.7,4,9,11.7,10.2,6.8,0.3,-3.5,-20,-15.2,-12.2,-3.6,1.7,11.9,16,18.4,17.4,12.9,5.6,1.5,-15,18,18,23,63,89,94,71,104,70,35,38,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,472,343,143,34,0,0,0,0,0,8,40,465,0,1,7,22,214,330,416,386,236,64,24,0,1700,1027,841,672,491,198,82,30,50,162,387,494,1018,0,0,0,0,8,21,44,32,9,1,0,0,0,0,0,1,26,30,31,31,30,5,2,0,18,18,20,33,1,0,0,0,1,3,5,35,0,0,0,53,113,127,132,114,65,31,14,0,0,0,0,0,24,32,61,10,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.8,10.3,24.3,12.1,-17.2,-3.7,10.3,1.2,-12,3.3,17.3,6.7,72,175,269,143,-9999,-9999,-9999,-9999,1280,177,0,48,1,244,1132,325,2886,1361,162,1043,0,8,96,9,0,27,92,36,70,54,0,9,0,165,372,110,0,24,103,0,55,52,58,64,3.3,18.4,-15.2,33.6,658,428,20.2,43,1506,1701,5452,113,155,143,266,124,150,-44.7,43.9,648,127,-9999,57
"2016_MB-SRR",2016,"MB-SRR","MB-SRR-21",21,"0",2,1,0.641169854,"MB-SRR-21_2","Alvar","MB","SRR","6/14/16",50.59098,-97.48155,279,"","MB-SRR","a",50.59098,-97.481552,279,-10.1,-6.4,3.1,7.9,19.7,22.9,25,24.6,18.9,10.7,6.5,-10,-20.4,-18.1,-10.5,-4.8,3.9,8.8,11.6,10,6.7,0.2,-3.5,-20.1,-15.3,-12.3,-3.7,1.5,11.8,15.9,18.3,17.3,12.8,5.4,1.5,-15.1,18,19,23,63,89,94,70,104,70,36,38,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,474,346,146,35,0,0,0,0,0,8,40,468,0,1,6,22,213,326,413,382,234,62,24,0,1683,1029,844,675,494,200,85,32,52,165,391,495,1021,0,0,0,0,7,20,42,30,8,1,0,0,0,0,0,1,25,30,31,31,30,4,2,0,18,19,20,35,1,0,0,0,1,3,5,36,0,0,0,52,113,127,132,113,65,31,14,0,0,0,0,0,24,32,62,9,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.9,10.2,24.2,12,-17.4,-3.8,10.1,1.1,-12.1,3.2,17.2,6.6,74,175,269,144,-9999,-9999,-9999,-9999,1289,181,0,49,1,241,1120,320,2894,1368,169,1051,0,8,91,9,0,26,92,36,73,55,0,9,0,165,372,109,0,24,103,0,55,52,58,64,3.2,18.3,-15.3,33.6,660,428,20,42.8,1519,1682,5483,108,154,144,266,122,154,-44.8,43.8,646,127,-9999,57
"2016_MB-SRR",2016,"MB-SRR","MB-SRR-10",10,"0",1,1,0.654420207,"MB-SRR-10_1","Alvar","MB","SRR","6/14/16",50.59098,-97.48155,279,"","MB-SRR","a",50.59098,-97.481552,279,-10.1,-6.4,3.1,7.9,19.7,22.9,25,24.6,18.9,10.7,6.5,-10,-20.4,-18.1,-10.5,-4.8,3.9,8.8,11.6,10,6.7,0.2,-3.5,-20.1,-15.3,-12.3,-3.7,1.5,11.8,15.9,18.3,17.3,12.8,5.4,1.5,-15.1,18,19,23,63,89,94,70,104,70,36,38,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,474,346,146,35,0,0,0,0,0,8,40,468,0,1,6,22,213,326,413,382,234,62,24,0,1683,1029,844,675,494,200,85,32,52,165,391,495,1021,0,0,0,0,7,20,42,30,8,1,0,0,0,0,0,1,25,30,31,31,30,4,2,0,18,19,20,35,1,0,0,0,1,3,5,36,0,0,0,52,113,127,132,113,65,31,14,0,0,0,0,0,24,32,62,9,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.9,10.2,24.2,12,-17.4,-3.8,10.1,1.1,-12.1,3.2,17.2,6.6,74,175,269,144,-9999,-9999,-9999,-9999,1289,181,0,49,1,241,1120,320,2894,1368,169,1051,0,8,91,9,0,26,92,36,73,55,0,9,0,165,372,109,0,24,103,0,55,52,58,64,3.2,18.3,-15.3,33.6,660,428,20,42.8,1519,1682,5483,108,154,144,266,122,154,-44.8,43.8,646,127,-9999,57
"2016_MB-SRR",2016,"MB-SRR","MB-SRR-10",10,"0",2,2,0.882352941,"MB-SRR-10_2","Alvar","MB","SRR","6/14/16",50.59098,-97.48155,279,"","MB-SRR","a",50.59098,-97.481552,279,-10.1,-6.4,3.1,7.9,19.7,22.9,25,24.6,18.9,10.7,6.5,-10,-20.4,-18.1,-10.5,-4.8,3.9,8.8,11.6,10,6.7,0.2,-3.5,-20.1,-15.3,-12.3,-3.7,1.5,11.8,15.9,18.3,17.3,12.8,5.4,1.5,-15.1,18,19,23,63,89,94,70,104,70,36,38,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,474,346,146,35,0,0,0,0,0,8,40,468,0,1,6,22,213,326,413,382,234,62,24,0,1683,1029,844,675,494,200,85,32,52,165,391,495,1021,0,0,0,0,7,20,42,30,8,1,0,0,0,0,0,1,25,30,31,31,30,4,2,0,18,19,20,35,1,0,0,0,1,3,5,36,0,0,0,52,113,127,132,113,65,31,14,0,0,0,0,0,24,32,62,9,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.9,10.2,24.2,12,-17.4,-3.8,10.1,1.1,-12.1,3.2,17.2,6.6,74,175,269,144,-9999,-9999,-9999,-9999,1289,181,0,49,1,241,1120,320,2894,1368,169,1051,0,8,91,9,0,26,92,36,73,55,0,9,0,165,372,109,0,24,103,0,55,52,58,64,3.2,18.3,-15.3,33.6,660,428,20,42.8,1519,1682,5483,108,154,144,266,122,154,-44.8,43.8,646,127,-9999,57
"2016_MB-SRR",2016,"MB-SRR","MB-SRR-10",10,"0",3,2,0.615550756,"MB-SRR-10_3","Alvar","MB","SRR","6/14/16",50.59098,-97.48155,279,"","MB-SRR","a",50.59098,-97.481552,279,-10.1,-6.4,3.1,7.9,19.7,22.9,25,24.6,18.9,10.7,6.5,-10,-20.4,-18.1,-10.5,-4.8,3.9,8.8,11.6,10,6.7,0.2,-3.5,-20.1,-15.3,-12.3,-3.7,1.5,11.8,15.9,18.3,17.3,12.8,5.4,1.5,-15.1,18,19,23,63,89,94,70,104,70,36,38,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,474,346,146,35,0,0,0,0,0,8,40,468,0,1,6,22,213,326,413,382,234,62,24,0,1683,1029,844,675,494,200,85,32,52,165,391,495,1021,0,0,0,0,7,20,42,30,8,1,0,0,0,0,0,1,25,30,31,31,30,4,2,0,18,19,20,35,1,0,0,0,1,3,5,36,0,0,0,52,113,127,132,113,65,31,14,0,0,0,0,0,24,32,62,9,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.9,10.2,24.2,12,-17.4,-3.8,10.1,1.1,-12.1,3.2,17.2,6.6,74,175,269,144,-9999,-9999,-9999,-9999,1289,181,0,49,1,241,1120,320,2894,1368,169,1051,0,8,91,9,0,26,92,36,73,55,0,9,0,165,372,109,0,24,103,0,55,52,58,64,3.2,18.3,-15.3,33.6,660,428,20,42.8,1519,1682,5483,108,154,144,266,122,154,-44.8,43.8,646,127,-9999,57
"2016_MB-SRR",2016,"MB-SRR","MB-SRR-21",21,"0",1,3,0.810810811,"MB-SRR-21_1","Alvar","MB","SRR","6/14/16",50.59098,-97.48155,279,"","MB-SRR","a",50.59098,-97.481552,279,-10.1,-6.4,3.1,7.9,19.7,22.9,25,24.6,18.9,10.7,6.5,-10,-20.4,-18.1,-10.5,-4.8,3.9,8.8,11.6,10,6.7,0.2,-3.5,-20.1,-15.3,-12.3,-3.7,1.5,11.8,15.9,18.3,17.3,12.8,5.4,1.5,-15.1,18,19,23,63,89,94,70,104,70,36,38,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,474,346,146,35,0,0,0,0,0,8,40,468,0,1,6,22,213,326,413,382,234,62,24,0,1683,1029,844,675,494,200,85,32,52,165,391,495,1021,0,0,0,0,7,20,42,30,8,1,0,0,0,0,0,1,25,30,31,31,30,4,2,0,18,19,20,35,1,0,0,0,1,3,5,36,0,0,0,52,113,127,132,113,65,31,14,0,0,0,0,0,24,32,62,9,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.9,10.2,24.2,12,-17.4,-3.8,10.1,1.1,-12.1,3.2,17.2,6.6,74,175,269,144,-9999,-9999,-9999,-9999,1289,181,0,49,1,241,1120,320,2894,1368,169,1051,0,8,91,9,0,26,92,36,73,55,0,9,0,165,372,109,0,24,103,0,55,52,58,64,3.2,18.3,-15.3,33.6,660,428,20,42.8,1519,1682,5483,108,154,144,266,122,154,-44.8,43.8,646,127,-9999,57
"2016_MB-SRR",2016,"MB-SRR","MB-SRR-26",26,"0",3,1,0.858433735,"MB-SRR-26_3","Alvar","MB","SRR","6/14/16",50.59098,-97.48155,279,"","MB-SRR","a",50.59098,-97.481552,279,-10.1,-6.4,3.1,7.9,19.7,22.9,25,24.6,18.9,10.7,6.5,-10,-20.4,-18.1,-10.5,-4.8,3.9,8.8,11.6,10,6.7,0.2,-3.5,-20.1,-15.3,-12.3,-3.7,1.5,11.8,15.9,18.3,17.3,12.8,5.4,1.5,-15.1,18,19,23,63,89,94,70,104,70,36,38,36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,474,346,146,35,0,0,0,0,0,8,40,468,0,1,6,22,213,326,413,382,234,62,24,0,1683,1029,844,675,494,200,85,32,52,165,391,495,1021,0,0,0,0,7,20,42,30,8,1,0,0,0,0,0,1,25,30,31,31,30,4,2,0,18,19,20,35,1,0,0,0,1,3,5,36,0,0,0,52,113,127,132,113,65,31,14,0,0,0,0,0,24,32,62,9,0,0,0,0,54,51,49,55,52,58,60,57,62,65,64,60,-6.9,10.2,24.2,12,-17.4,-3.8,10.1,1.1,-12.1,3.2,17.2,6.6,74,175,269,144,-9999,-9999,-9999,-9999,1289,181,0,49,1,241,1120,320,2894,1368,169,1051,0,8,91,9,0,26,92,36,73,55,0,9,0,165,372,109,0,24,103,0,55,52,58,64,3.2,18.3,-15.3,33.6,660,428,20,42.8,1519,1682,5483,108,154,144,266,122,154,-44.8,43.8,646,127,-9999,57
